GameID,ConsoleID
5274,28
5275,11
5276,14
5277,1
5278,14
5279,11
5280,14
5281,28
5282,11
5283,1
5284,14
5285,18
5286,14
5287,11
5288,28
5289,17
5290,21
5291,28
5292,17
5293,28
5294,18
5295,28
5296,33
5297,14
5298,18
5299,18
5300,21
5301,18
5302,28
5303,11
5304,14
5305,11
5306,1
5307,14
5308,28
5309,21
5310,1
5311,14
5312,28
5313,1
5314,14
5315,21
5316,1
5317,14
5318,21
5319,1
5320,18
5321,14
5322,11
5323,21
5324,14
5325,28
5326,14
5327,14
5328,1
5329,14
5330,29
5331,14
5332,11
5333,14
5334,28
5335,21
5336,21
5337,18
5338,28
5339,14
5340,28
5341,28
5342,18
5343,17
5344,11
5345,14
5346,21
5347,11
5348,11
5349,28
5350,28
5351,18
5352,21
5353,17
5354,18
5355,14
5356,15
5357,11
5358,14
5359,21
5360,18
5361,18
5362,21
5363,1
5364,14
5365,14
5366,11
5367,17
5368,18
5369,34
5370,14
5371,28
5372,35
5373,17
5374,14
5375,11
5376,14
5377,18
5378,21
5379,17
5380,14
5381,11
5382,18
5383,15
5384,28
5385,21
5386,18
5387,14
5388,11
5389,14
5390,14
5391,28
5392,21
5393,14
5394,17
5395,1
5396,35
5397,34
5398,17
5399,14
5400,28
5401,18
5402,11
5403,17
5404,1
5405,17
5406,15
5407,1
5408,28
5409,14
5410,28
5411,35
5412,14
5413,21
5414,28
5415,34
5416,15
5417,18
5418,18
5419,17
5420,36
5421,36
5422,14
5423,11
5424,18
5425,17
5426,18
5427,35
5428,35
5429,11
5430,28
5431,18
5432,1
5433,16
5434,37
5435,11
5436,34
5437,35
5438,28
5439,14
5440,11
5441,21
5442,28
5443,34
5444,18
5445,11
5446,37
5447,28
5448,28
5449,1
5450,15
5451,1
5452,1
5453,34
5454,1
5455,28
5456,12
5457,11
5458,14
5459,1
5460,34
5461,34
5462,1
5463,1
5464,18
5465,18
5466,14
5467,1
5468,14
5469,11
5470,18
5471,1
5472,1
5473,28
5474,17
5475,18
5476,1
5477,11
5478,28
5479,14
5480,11
5481,1
5482,21
5483,21
5484,28
5485,18
5486,18
5487,18
5488,21
5489,17
5490,18
5491,11
5492,18
5493,28
5494,17
5495,18
5496,1
5497,12
5498,28
5499,14
5500,14
5501,18
5502,17
5503,14
5504,11
5505,1
5506,1
5507,18
5508,21
5509,28
5510,1
5511,18
5512,1
5513,1
5514,28
5515,28
5516,11
5517,11
5518,1
5519,18
5520,28
5521,18
5522,14
5523,11
5524,17
5525,1
5526,18
5527,36
5528,14
5529,14
5530,11
5531,18
5532,17
5533,18
5534,21
5535,28
5536,11
5537,14
5538,1
5539,14
5540,17
5541,35
5542,28
5543,18
5544,17
5545,18
5546,18
5547,14
5548,28
5549,12
5550,1
5551,1
5552,18
5553,21
5554,1
5555,28
5556,14
5557,11
5558,18
5559,17
5560,1
5561,1
5562,14
5563,18
5564,17
5565,21
5566,1
5567,17
5568,34
5569,12
5570,35
5571,18
5572,21
5573,1
5574,1
5575,14
5576,18
5577,17
5578,14
5579,18
5580,17
5581,14
5582,1
5583,11
5584,28
5585,34
5586,14
5587,11
5588,14
5589,11
5590,21
5591,34
5592,17
5593,14
5594,18
5595,14
5596,14
5597,1
5598,17
5599,18
5600,14
5601,11
5602,1
5603,14
5604,11
5605,21
5606,17
5607,34
5608,14
5609,17
5610,1
5611,28
5612,14
5613,28
5614,1
5615,28
5616,11
5617,18
5618,17
5619,28
5620,21
5621,11
5622,14
5623,28
5624,1
5625,18
5626,17
5627,18
5628,17
5629,1
5630,18
5631,28
5632,11
5633,14
5634,14
5635,28
5636,21
5637,18
5638,28
5639,18
5640,18
5641,37
5642,1
5643,14
5644,11
5645,18
5646,17
5647,1
5648,17
5649,14
5650,28
5651,14
5652,18
5653,17
5654,1
5655,21
5656,17
5657,14
5658,11
5659,21
5660,28
5661,17
5662,1
5663,18
5664,21
5665,14
5666,1
5667,21
5668,17
5669,18
5670,28
5671,14
5672,1
5673,18
5674,36
5675,36
5676,36
5677,14
5678,11
5679,21
5680,21
5681,17
5682,21
5683,18
5684,14
5685,17
5686,21
5687,11
5688,38
5689,18
5690,14
5691,1
5692,21
5693,21
5694,14
5695,11
5696,14
5697,18
5698,1
5699,14
5700,1
5701,11
5702,14
5703,18
5704,21
5705,35
5706,14
5707,11
5708,15
5709,28
5710,14
5711,17
5712,14
5713,1
5714,11
5715,11
5716,17
5717,28
5718,11
5719,14
5720,17
5721,11
5722,21
5723,1
5724,12
5725,14
5726,17
5727,17
5728,14
5729,28
5730,12
5731,11
5732,14
5733,28
5734,1
5735,21
5736,28
5737,1
5738,17
5739,1
5740,1
5741,17
5742,28
5743,35
5744,14
5745,14
5746,18
5747,28
5748,14
5749,18
5750,11
5751,28
5752,21
5753,11
5754,14
5755,14
5756,1
5757,14
5758,34
5759,35
5760,11
5761,14
5762,28
5763,21
5764,35
5765,34
5766,21
5767,11
5768,28
5769,1
5770,1
5771,17
5772,1
5773,1
5774,34
5775,12
5776,14
5777,17
5778,28
5779,12
5780,34
5781,14
5782,14
5783,1
5784,21
5785,14
5786,34
5787,15
5788,12
5789,11
5790,14
5791,1
5792,11
5793,18
5794,17
5795,21
5796,14
5797,11
5798,14
5799,14
5800,11
5801,34
5802,11
5803,14
5804,14
5805,11
5806,35
5807,14
5808,11
5809,17
5810,28
5811,18
5812,15
5813,28
5814,14
5815,1
5816,28
5817,21
5818,28
5819,1
5820,14
5821,21
5822,14
5823,17
5824,16
5825,39
5826,18
5827,14
5828,21
5829,21
5830,1
5831,28
5832,28
5833,28
5834,12
5835,1
5836,18
5837,28
5838,21
5839,14
5840,11
5841,18
5842,1
5843,12
5844,34
5845,21
5846,14
5847,34
5848,21
5849,1
5850,21
5851,28
5852,14
5853,21
5854,1
5855,14
5856,35
5857,17
5858,21
5859,28
5860,27
5861,11
5862,14
5863,18
5864,28
5865,28
5866,1
5867,17
5868,18
5869,14
5870,21
5871,21
5872,18
5873,21
5874,14
5875,28
5876,12
5877,1
5878,34
5879,1
5880,21
5881,28
5882,17
5883,17
5884,28
5885,12
5886,21
5887,17
5888,1
5889,17
5890,16
5891,14
5892,14
5893,1
5894,14
5895,11
5896,14
5897,11
5898,14
5899,14
5900,14
5901,21
5902,14
5903,28
5904,27
5905,1
5906,28
5907,12
5908,1
5909,14
5910,18
5911,28
5912,28
5913,12
5914,34
5915,15
5916,1
5917,12
5918,34
5919,14
5920,17
5921,18
5922,11
5923,1
5924,11
5925,28
5926,28
5927,39
5928,1
5929,17
5930,18
5931,16
5932,14
5933,18
5934,11
5935,18
5936,1
5937,17
5938,17
5939,11
5940,14
5941,28
5942,21
5943,28
5944,21
5945,27
5946,14
5947,1
5948,14
5949,1
5950,18
5951,14
5952,11
5953,21
5954,1
5955,17
5956,17
5957,11
5958,14
5959,14
5960,11
5961,18
5962,28
5963,1
5964,1
5965,14
5966,17
5967,21
5968,14
5969,1
5970,1
5971,1
5972,21
5973,21
5974,28
5975,17
5976,17
5977,16
5978,21
5979,28
5980,17
5981,17
5982,14
5983,17
5984,16
5985,21
5986,11
5987,1
5988,21
5989,1
5990,1
5991,11
5992,16
5993,1
5994,1
5995,11
5996,18
5997,18
5998,35
5999,21
6000,18
6001,21
6002,21
6003,17
6004,1
6005,39
6006,21
6007,14
6008,11
6009,17
6010,16
6011,17
6012,14
6013,17
6014,16
6015,1
6016,14
6017,21
6018,28
6019,12
6020,21
6021,18
6022,18
6023,18
6024,28
6025,17
6026,39
6027,18
6028,16
6029,17
6030,28
6031,27
6032,1
6033,17
6034,18
6035,18
6036,28
6037,1
6038,1
6039,16
6040,17
6041,22
6042,22
6043,39
6044,14
6045,1
6046,21
6047,17
6048,18
6049,12
6050,28
6051,27
6052,28
6053,17
6054,17
6055,35
6056,18
6057,28
6058,14
6059,14
6060,18
6061,17
6062,14
6063,21
6064,17
6065,14
6066,1
6067,28
6068,17
6069,21
6070,14
6071,14
6072,28
6073,1
6074,11
6075,28
6076,28
6077,1
6078,11
6079,27
6080,11
6081,21
6082,11
6083,11
6084,14
6085,21
6086,21
6087,21
6088,18
6089,1
6090,17
6091,1
6092,11
6093,18
6094,17
6095,28
6096,35
6097,35
6098,1
6099,14
6100,14
6101,18
6102,34
6103,1
6104,39
6105,1
6106,11
6107,18
6108,14
6109,14
6110,28
6111,15
6112,1
6113,35
6114,28
6115,35
6116,14
6117,1
6118,21
6119,27
6120,12
6121,14
6122,1
6123,11
6124,1
6125,21
6126,21
6127,34
6128,1
6129,11
6130,1
6131,18
6132,28
6133,28
6134,28
6135,14
6136,1
6137,17
6138,17
6139,21
6140,18
6141,14
6142,28
6143,21
6144,17
6145,28
6146,1
6147,14
6148,28
6149,11
6150,14
6151,18
6152,15
6153,17
6154,1
6155,1
6156,18
6157,17
6158,21
6159,28
6160,27
6161,14
6162,21
6163,14
6164,11
6165,17
6166,14
6167,18
6168,28
6169,17
6170,35
6171,1
6172,12
6173,28
6174,21
6175,34
6176,18
6177,17
6178,1
6179,21
6180,34
6181,17
6182,14
6183,12
6184,11
6185,34
6186,17
6187,21
6188,1
6189,17
6190,1
6191,11
6192,28
6193,27
6194,1
6195,1
6196,28
6197,14
6198,1
6199,15
6200,1
6201,17
6202,34
6203,12
6204,14
6205,21
6206,28
6207,17
6208,18
6209,17
6210,14
6211,11
6212,17
6213,11
6214,11
6215,1
6216,35
6217,12
6218,17
6219,18
6220,15
6221,14
6222,18
6223,21
6224,35
6225,1
6226,1
6227,1
6228,11
6229,21
6230,14
6231,21
6232,11
6233,14
6234,12
6235,12
6236,19
6237,14
6238,15
6239,35
6240,14
6241,1
6242,21
6243,1
6244,21
6245,12
6246,12
6247,14
6248,17
6249,21
6250,12
6251,35
6252,34
6253,27
6254,34
6255,28
6256,11
6257,28
6258,1
6259,15
6260,14
6261,17
6262,18
6263,1
6264,39
6265,11
6266,14
6267,12
6268,1
6269,17
6270,17
6271,14
6272,1
6273,12
6274,18
6275,28
6276,21
6277,1
6278,18
6279,1
6280,28
6281,17
6282,1
6283,17
6284,34
6285,21
6286,21
6287,17
6288,19
6289,15
6290,11
6291,21
6292,28
6293,28
6294,17
6295,1
6296,1
6297,17
6298,34
6299,35
6300,35
6301,17
6302,21
6303,17
6304,17
6305,28
6306,28
6307,1
6308,18
6309,17
6310,21
6311,14
6312,12
6313,28
6314,28
6315,1
6316,28
6317,34
6318,28
6319,1
6320,1
6321,14
6322,18
6323,1
6324,11
6325,18
6326,21
6327,18
6328,21
6329,28
6330,27
6331,1
6332,14
6333,21
6334,14
6335,35
6336,11
6337,11
6338,14
6339,21
6340,28
6341,14
6342,18
6343,18
6344,12
6345,14
6346,18
6347,1
6348,17
6349,39
6350,28
6351,1
6352,1
6353,1
6354,34
6355,35
6356,14
6357,11
6358,21
6359,1
6360,1
6361,28
6362,1
6363,28
6364,14
6365,34
6366,28
6367,1
6368,1
6369,18
6370,1
6371,35
6372,17
6373,17
6374,21
6375,21
6376,1
6377,11
6378,21
6379,17
6380,16
6381,28
6382,27
6383,35
6384,11
6385,14
6386,17
6387,1
6388,14
6389,21
6390,17
6391,14
6392,17
6393,28
6394,21
6395,11
6396,28
6397,1
6398,11
6399,12
6400,21
6401,28
6402,1
6403,21
6404,14
6405,28
6406,14
6407,1
6408,1
6409,27
6410,18
6411,11
6412,14
6413,21
6414,1
6415,17
6416,1
6417,16
6418,17
6419,1
6420,15
6421,17
6422,1
6423,28
6424,18
6425,14
6426,27
6427,21
6428,17
6429,1
6430,14
6431,1
6432,14
6433,17
6434,1
6435,12
6436,14
6437,17
6438,21
6439,15
6440,1
6441,28
6442,28
6443,27
6444,11
6445,15
6446,21
6447,28
6448,1
6449,14
6450,1
6451,15
6452,35
6453,27
6454,14
6455,1
6456,21
6457,28
6458,1
6459,1
6460,12
6461,1
6462,28
6463,1
6464,28
6465,28
6466,15
6467,17
6468,28
6469,28
6470,17
6471,21
6472,27
6473,35
6474,17
6475,17
6476,14
6477,17
6478,15
6479,34
6480,12
6481,1
6482,14
6483,21
6484,16
6485,21
6486,28
6487,27
6488,1
6489,28
6490,1
6491,28
6492,27
6493,18
6494,14
6495,14
6496,17
6497,15
6498,16
6499,34
6500,34
6501,35
6502,27
6503,27
6504,18
6505,27
6506,17
6507,1
6508,34
6509,21
6510,34
6511,14
6512,1
6513,14
6514,21
6515,14
6516,12
6517,34
6518,12
6519,18
6520,35
6521,35
6522,18
6523,18
6524,11
6525,18
6526,1
6527,21
6528,28
6529,21
6530,27
6531,28
6532,17
6533,1
6534,35
6535,14
6536,28
6537,34
6538,21
6539,1
6540,14
6541,17
6542,1
6543,28
6544,17
6545,21
6546,21
6547,28
6548,27
6549,27
6550,1
6551,16
6552,17
6553,17
6554,39
6555,1
6556,27
6557,39
6558,18
6559,18
6560,21
6561,11
6562,1
6563,17
6564,28
6565,21
6566,28
6567,16
6568,17
6569,27
6570,16
6571,17
6572,14
6573,17
6574,1
6575,14
6576,1
6577,16
6578,17
6579,17
6580,18
6581,14
6582,1
6583,21
6584,21
6585,27
6586,28
6587,14
6588,1
6589,28
6590,12
6591,17
6592,16
6593,17
6594,39
6595,1
6596,17
6597,17
6598,11
6599,21
6600,21
6601,21
6602,34
6603,35
6604,11
6605,11
6606,11
6607,18
6608,15
6609,34
6610,18
6611,28
6612,1
6613,18
6614,17
6615,17
6616,39
6617,17
6618,16
6619,1
6620,1
6621,28
6622,1
6623,18
6624,16
6625,16
6626,21
6627,14
6628,16
6629,27
6630,28
6631,17
6632,16
6633,17
6634,39
6635,14
6636,1
6637,21
6638,17
6639,1
6640,28
6641,21
6642,1
6643,17
6644,16
6645,34
6646,21
6647,21
6648,28
6649,1
6650,14
6651,1
6652,14
6653,21
6654,17
6655,28
6656,39
6657,21
6658,1
6659,17
6660,28
6661,34
6662,1
6663,34
6664,1
6665,18
6666,18
6667,14
6668,14
6669,1
6670,34
6671,17
6672,39
6673,16
6674,17
6675,21
6676,21
6677,28
6678,27
6679,21
6680,14
6681,28
6682,1
6683,15
6684,18
6685,35
6686,18
6687,18
6688,18
6689,11
6690,11
6691,11
6692,11
6693,17
6694,11
6695,18
6696,11
6697,18
6698,27
6699,1
6700,14
6701,11
6702,18
6703,11
6704,14
6705,1
6706,1
6707,17
6708,14
6709,28
6710,21
6711,28
6712,14
6713,28
6714,17
6715,1
6716,28
6717,1
6718,21
6719,27
6720,14
6721,27
6722,11
6723,14
6724,17
6725,14
6726,1
6727,21
6728,21
6729,28
6730,28
6731,28
6732,27
6733,1
6734,17
6735,21
6736,1
6737,14
6738,1
6739,1
6740,1
6741,39
6742,39
6743,21
6744,16
6745,17
6746,27
6747,1
6748,14
6749,1
6750,14
6751,28
6752,21
6753,28
6754,17
6755,17
6756,27
6757,21
6758,1
6759,21
6760,1
6761,14
6762,28
6763,39
6764,17
6765,16
6766,28
6767,27
6768,14
6769,1
6770,17
6771,1
6772,1
6773,16
6774,17
6775,1
6776,21
6777,1
6778,1
6779,17
6780,16
6781,21
6782,16
6783,17
6784,21
6785,1
6786,1
6787,14
6788,17
6789,27
6790,21
6791,21
6792,1
6793,14
6794,17
6795,28
6796,39
6797,39
6798,27
6799,17
6800,28
6801,16
6802,17
6803,14
6804,1
6805,1
6806,17
6807,1
6808,17
6809,16
6810,1
6811,1
6812,27
6813,28
6814,28
6815,17
6816,16
6817,21
6818,1
6819,1
6820,1
6821,1
6822,17
6823,16
6824,28
6825,28
6826,21
6827,16
6828,17
6829,39
6830,17
6831,1
6832,21
6833,17
6834,1
6835,17
6836,16
6837,1
6838,17
6839,17
6840,17
6841,1
6842,14
6843,17
6844,14
6845,21
6846,21
6847,28
6848,17
6849,27
6850,21
6851,21
6852,16
6853,14
6854,1
6855,21
6856,17
6857,14
6858,16
6859,17
6860,17
6861,21
6862,28
6863,21
6864,14
6865,39
6866,1
6867,17
6868,16
6869,39
6870,1
6871,1
6872,1
6873,1
6874,1
6875,1
6876,1
6877,1
6878,1
6879,1
6880,1
6881,1
6882,1
6883,1
6884,1
6885,1
6886,1
6887,1
6888,16
6889,39
6890,17
6891,1
6892,1
6893,1
6894,1
6895,1
6896,1
6897,1
6898,1
6899,1
6900,1
6901,1
6902,1
6903,1
6904,1
6905,1
6906,1
6907,1
6908,1
6909,1
6910,1
6911,1
6912,1
6913,1
6914,1
6915,1
6916,1
6917,1
6918,1
6919,1
6920,1
6921,1
6922,1
6923,1
6924,1
6925,1
6926,1
6927,1
6928,1
6929,1
6930,1
6931,1
6932,1
6933,1
6934,1
6935,1
6936,1
6937,1
6938,1
6939,1
6940,1
6941,1
6942,1
6943,1
6944,1
6945,1
6946,1
6947,1
6948,1
6949,1
6950,1
6951,1
6952,1
6953,14
6954,14
6955,28
6956,27
6957,28
6958,17
6959,1
6960,28
6961,1
6962,1
6963,16
6964,17
6965,14
6966,1
6967,1
6968,1
6969,1
6970,1
6971,14
6972,17
6973,28
6974,27
6975,28
6976,16
6977,21
6978,28
6979,17
6980,14
6981,1
6982,1
6983,17
6984,21
6985,16
6986,17
6987,1
6988,17
6989,16
6990,21
6991,27
6992,28
6993,14
6994,21
6995,1
6996,14
6997,14
6998,16
6999,1
7000,28
7001,28
7002,21
7003,1
7004,14
7005,21
7006,17
7007,16
7008,39
7009,1
7010,21
7011,17
7012,14
7013,17
7014,16
7015,1
7016,21
7017,17
7018,21
7019,21
7020,1
7021,17
7022,14
7023,39
7024,17
7025,21
7026,17
7027,39
7028,28
7029,16
7030,14
7031,17
7032,21
7033,14
7034,27
7035,14
7036,21
7037,1
7038,21
7039,1
7040,14
7041,1
7042,14
7043,17
7044,39
7045,16
7046,21
7047,16
7048,17
7049,28
7050,1
7051,17
7052,1
7053,14
7054,1
7055,1
7056,16
7057,27
7058,14
7059,39
7060,17
7061,39
7062,17
7063,1
7064,27
7065,14
7066,1
7067,17
7068,14
7069,21
7070,16
7071,17
7072,27
7073,27
7074,39
7075,17
7076,1
7077,16
7078,1
7079,16
7080,1
7081,16
7082,1
7083,27
7084,14
7085,1
7086,21
7087,1
7088,1
7089,1
7090,39
7091,17
7092,27
7093,27
7094,28
7095,21
7096,1
7097,17
7098,14
7099,14
7100,17
7101,16
7102,28
7103,1
7104,17
7105,21
7106,21
7107,21
7108,17
7109,1
7110,1
7111,14
7112,14
7113,1
7114,21
7115,21
7116,16
7117,17
7118,14
7119,1
7120,1
7121,14
7122,17
7123,1
7124,1
7125,14
7126,17
7127,1
7128,21
7129,17
7130,17
7131,1
7132,17
7133,28
7134,28
7135,16
7136,1
7137,27
7138,27
7139,1
7140,1
7141,17
7142,21
7143,17
7144,16
7145,27
7146,21
7147,14
7148,17
7149,39
7150,21
7151,28
7152,1
7153,17
7154,16
7155,17
7156,17
7157,16
7158,1
7159,21
7160,28
7161,27
7162,1
7163,17
7164,17
7165,16
7166,28
7167,17
7168,1
7169,28
7170,1
7171,21
7172,17
7173,39
7174,21
7175,28
7176,1
7177,28
7178,28
7179,27
7180,16
7181,17
7182,1
7183,1
7184,1
7185,1
7186,21
7187,27
7188,28
7189,27
7190,1
7191,1
7192,1
7193,1
7194,1
7195,1
7196,1
7197,14
7198,16
7199,17
7200,1
7201,21
7202,21
7203,21
7204,17
7205,16
7206,16
7207,17
7208,1
7209,1
7210,14
7211,17
7212,17
7213,39
7214,16
7215,14
7216,1
7217,21
7218,17
7219,16
7220,1
7221,16
7222,17
7223,16
7224,1
7225,21
7226,1
7227,39
7228,1
7229,17
7230,16
7231,1
7232,39
7233,1
7234,1
7235,16
7236,28
7237,28
7238,33
7239,29
7240,24
7241,33
7242,24
7243,19
7244,33
7245,29
7246,29
7247,33
7248,29
7249,33
7250,24
7251,1
7252,1
7253,33
7254,1
7255,1
7256,24
7257,1
7258,1
7259,1
7260,33
7261,1
7262,29
7263,33
7264,17
7265,19
7266,29
7267,24
7268,17
7269,33
7270,29
7271,19
7272,33
7273,29
7274,33
7275,24
7276,1
7277,24
7278,24
7279,24
7280,19
7281,24
7282,1
7283,24
7284,1
7285,24
7286,40
7287,24
7288,19
7289,1
7290,29
7291,19
7292,19
7293,19
7294,29
7295,1
7296,33
7297,24
7298,33
7299,29
7300,24
7301,24
7302,24
7303,29
7304,1
7305,1
7306,29
7307,24
7308,1
7309,29
7310,1
7311,29
7312,24
7313,29
7314,33
7315,24
7316,19
7317,33
7318,33
7319,24
7320,24
7321,1
7322,29
7323,29
7324,33
7325,33
7326,33
7327,24
7328,29
7329,33
7330,33
7331,33
7332,33
7333,33
7334,19
7335,1
7336,24
7337,33
7338,33
7339,29
7340,1
7341,29
7342,33
7343,33
7344,33
7345,33
7346,1
7347,19
7348,29
7349,24
7350,19
7351,24
7352,1
7353,33
7354,1
7355,29
7356,29
7357,33
7358,33
7359,33
7360,1
7361,1
7362,1
7363,1
7364,33
7365,1
7366,29
7367,33
7368,29
7369,1
7370,33
7371,1
7372,24
7373,1
7374,1
7375,33
7376,29
7377,1
7378,33
7379,19
7380,29
7381,33
7382,33
7383,1
7384,29
7385,29
7386,19
7387,33
7388,33
7389,29
7390,1
7391,1
7392,33
7393,29
7394,33
7395,1
7396,1
7397,17
7398,1
7399,33
7400,19
7401,24
7402,17
7403,33
7404,29
7405,29
7406,33
7407,1
7408,19
7409,1
7410,17
7411,1
7412,33
7413,17
7414,33
7415,33
7416,33
7417,29
7418,33
7419,1
7420,33
7421,1
7422,29
7423,1
7424,1
7425,19
7426,29
7427,17
7428,29
7429,17
7430,33
7431,1
7432,17
7433,33
7434,17
7435,29
7436,33
7437,29
7438,17
7439,1
7440,33
7441,33
7442,1
7443,1
7444,1
7445,29
7446,17
7447,33
7448,33
7449,29
7450,33
7451,33
7452,1
7453,24
7454,1
7455,1
7456,1
7457,33
7458,1
7459,29
7460,19
7461,29
7462,29
7463,24
7464,29
7465,1
7466,29
7467,1
7468,1
7469,17
7470,33
7471,29
7472,33
7473,29
7474,24
7475,33
7476,29
7477,29
7478,29
7479,24
7480,33
7481,29
7482,1
7483,1
7484,1
7485,33
7486,33
7487,1
7488,33
7489,29
7490,1
7491,33
7492,29
7493,33
7494,19
7495,1
7496,33
7497,29
7498,33
7499,19
7500,17
7501,1
7502,17
7503,1
7504,29
7505,33
7506,33
7507,33
7508,17
7509,29
7510,29
7511,19
7512,19
7513,19
7514,19
7515,1
7516,33
7517,1
7518,29
7519,24
7520,17
7521,1
7522,1
7523,17
7524,33
7525,24
7526,33
7527,33
7528,24
7529,33
7530,17
7531,1
7532,33
7533,17
7534,1
7535,17
7536,24
7537,24
7538,33
7539,1
7540,24
7541,1
7542,1
7543,33
7544,1
7545,1
7546,33
7547,24
7548,19
7549,24
7550,19
7551,19
7552,19
7553,33
7554,19
7555,17
7556,1
7557,1
7558,1
7559,29
7560,24
7561,33
7562,17
7563,29
7564,29
7565,1
7566,33
7567,33
7568,24
7569,33
7570,24
7571,1
7572,17
7573,29
7574,29
7575,1
7576,33
7577,1
7578,1
7579,33
7580,24
7581,33
7582,29
7583,17
7584,24
7585,33
7586,29
7587,1
7588,24
7589,1
7590,17
7591,1
7592,17
7593,17
7594,1
7595,24
7596,29
7597,33
7598,17
7599,17
7600,33
7601,1
7602,1
7603,17
7604,1
7605,17
7606,33
7607,17
7608,1
7609,17
7610,24
7611,1
7612,24
7613,33
7614,29
7615,24
7616,33
7617,24
7618,29
7619,29
7620,33
7621,24
7622,17
7623,1
7624,17
7625,33
7626,1
7627,17
7628,33
7629,33
7630,24
7631,24
7632,24
7633,1
7634,24
7635,33
7636,1
7637,19
7638,1
7639,17
7640,29
7641,29
7642,24
7643,1
7644,33
7645,24
7646,29
7647,1
7648,1
7649,33
7650,24
7651,1
7652,1
7653,1
7654,17
7655,27
7656,17
7657,1
7658,19
7659,24
7660,24
7661,17
7662,19
7663,17
7664,33
7665,1
7666,33
7667,33
7668,24
7669,33
7670,17
7671,17
7672,27
7673,17
7674,1
7675,24
7676,27
7677,33
7678,27
7679,17
7680,17
7681,1
7682,17
7683,1
7684,29
7685,29
7686,27
7687,17
7688,27
7689,1
7690,29
7691,17
7692,1
7693,1
7694,24
7695,27
7696,17
7697,33
7698,24
7699,24
7700,24
7701,33
7702,33
7703,1
7704,24
7705,1
7706,1
7707,29
7708,1
7709,29
7710,29
7711,17
7712,33
7713,17
7714,29
7715,29
7716,1
7717,17
7718,27
7719,27
7720,17
7721,1
7722,33
7723,17
7724,27
7725,27
7726,17
7727,1
7728,17
7729,24
7730,1
7731,27
7732,33
7733,36
7734,29
7735,33
7736,1
7737,1
7738,29
7739,17
7740,1
7741,19
7742,1
7743,1
7744,27
7745,1
7746,17
7747,1
7748,1
7749,17
7750,29
7751,17
7752,1
7753,17
7754,17
7755,33
7756,33
7757,24
7758,17
7759,29
7760,17
7761,17
7762,29
7763,27
7764,29
7765,1
7766,27
7767,1
7768,1
7769,1
7770,1
7771,1
7772,29
7773,1
7774,1
7775,29
7776,17
7777,27
7778,17
7779,1
7780,29
7781,29
7782,17
7783,27
7784,27
7785,27
7786,1
7787,17
7788,1
7789,17
7790,17
7791,17
7792,17
7793,1
7794,1
7795,17
7796,17
7797,17
7798,33
7799,29
7800,17
7801,17
7802,1
7803,17
7804,33
7805,33
7806,1
7807,27
7808,1
7809,1
7810,17
7811,1
7812,17
7813,17
7814,17
7815,1
7816,1
7817,1
7818,1
7819,17
7820,1
7821,16
7822,39
7823,1
7824,29
7825,16
7826,16
7827,16
7828,1
7829,17
7830,16
7831,27
7832,17
7833,33
7834,19
7835,16
7836,39
7837,17
7838,16
7839,17
7840,17
7841,39
7842,39
7843,33
7844,17
7845,39
7846,29
7847,16
7848,1
7849,1
7850,17
7851,1
7852,16
7853,17
7854,16
7855,1
7856,33
7857,17
7858,1
7859,17
7860,1
7861,16
7862,27
7863,17
7864,1
7865,27
7866,1
7867,1
7868,16
7869,16
7870,17
7871,1
7872,39
7873,16
7874,1
7875,39
7876,16
7877,16
7878,17
7879,27
7880,1
7881,39
7882,27
7883,1
7884,16
7885,16
7886,27
7887,1
7888,17
7889,17
7890,27
7891,17
7892,17
7893,17
7894,1
7895,27
7896,39
7897,16
7898,16
7899,16
7900,16
7901,17
7902,1
7903,17
7904,33
7905,1
7906,17
7907,1
7908,17
7909,39
7910,1
7911,1
7912,1
7913,1
7914,1
7915,1
7916,1
7917,27
7918,27
7919,33
7920,16
7921,1
7922,1
7923,1
7924,17
7925,16
7926,1
7927,17
7928,16
7929,17
7930,27
7931,16
7932,24
7933,39
7934,16
7935,1
7936,39
7937,39
7938,16
7939,17
7940,27
7941,17
7942,17
7943,17
7944,17
7945,27
7946,17
7947,17
7948,39
7949,39
7950,17
7951,16
7952,27
7953,27
7954,1
7955,17
7956,1
7957,33
7958,27
7959,27
7960,1
7961,1
7962,1
7963,27
7964,27
7965,16
7966,1
7967,33
7968,1
7969,27
7970,17
7971,1
7972,17
7973,16
7974,1
7975,17
7976,39
7977,39
7978,17
7979,16
7980,17
7981,16
7982,16
7983,27
7984,39
7985,17
7986,39
7987,16
7988,29
7989,16
7990,1
7991,27
7992,17
7993,17
7994,1
7995,1
7996,17
7997,16
7998,1
7999,17
8000,17
8001,27
8002,17
8003,1
8004,1
8005,17
8006,1
8007,27
8008,1
8009,17
8010,16
8011,27
8012,1
8013,27
8014,1
8015,1
8016,17
8017,1
8018,27
8019,1
8020,16
8021,16
8022,1
8023,27
8024,17
8025,1
8026,17
8027,16
8028,17
8029,17
8030,1
8031,17
8032,16
8033,16
8034,27
8035,39
8036,1
8037,39
8038,1
8039,1
8040,17
8041,39
8042,17
8043,27
8044,1
8045,1
8046,27
8047,16
8048,39
8049,1
8050,39
8051,39
8052,17
8053,17
8054,17
8055,27
8056,27
8057,1
8058,39
8059,39
8060,16
8061,1
8062,17
8063,17
8064,27
8065,1
8066,17
8067,1
8068,27
8069,27
8070,17
